ID,Duration,StartingHour,Age,Male,Organisation_Type_Academia,Organisation_Type_Business,Organisation_Type_Consulting,Organisation_Type_Government,Organisation_Type_Independent,Organisation_Type_Other,Organisation_Type_Student,Organisation_Position,Organisation_Role_Marketing,Organisation_Role_Sales,Organisation_Role_Finance,Organisation_Role_Production,Organisation_Role_RD,Organisation_Role_IT,Organisation_Role_Support,Organisation_Role_Other,Org_Industry_IT,Org_Industry_FinancialServices,Org_Industry_Other,Org_Industry_Education,Org_Industry_Goverment,Org_Industry_Energy,Org_Industry_ProfServices,Org_Industry_Communications,Org_Industry_Retail,Org_Industry_Healthcare,Org_Industry_Manufacturing,Org_Industry_Transportation,Org_Industry_Gaming,Degree,Studies_ScienceMath,Studies_Engeneering,Studies_ICT,Studies_Commerce,Studies_SocialScience,Studies_Law,Studies_Other,Years_DataScience,Skill_Algorithms,Skill_BackEndProgramming,Skill_Bayesian,Skill_BigData,Skill_Business,Skill_ClassicalStatistics,Skill_DataManipulations,Skill_FrontEndProgramming,Skill_GraphicalModels,Skill_MachineLearning,Skill_Math,Skill_Optimization,Skill_ProductDevelopment,Skill_Science,Skill_Simulation,Skill_SpatialStatistics,Skill_StructuredData,Skill_SurveysMarketing,Skill_SystemAdministration,Skill_TemporalStatistics,Skill_UnstructuredData,Skill_Visualisation,ScientistType_Developer,ScientistType_Engineer,ScientistType_Researcher,ScientistType_Scientist,ScientistType_Statistician,ScientistType_JockOfAllTrades,ScientistType_Artist,ScientistType_Hacker,ScientistType_Leader,ScientistType_Business,ScientistType_Entrepreneur,Motivation_NeverAttended,Motivation_Socializing,Motivation_NetworkingB2B,Motivation_Networking4Employer,Motivation_Networking4Employees,Motivation_NewDevelopments,Motivation_Belgian_DS_Scene,Motivation_Contributing,Motivation_Other,BDSC_Organisation_Meetups,BDSC_Organisation_Data4Good,BDSC_Organisation_Hackathons,BDSC_Organisation_Kaggle,BDSC_Organisation_Training,BDSC_Training_Bootcamp,BDSC_Training_Coaching,BDSC_Training_Courses,BDSC_Training_CustomTraining,BDSC_Training_HandsOn
3848454609,600,14,30,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,7,2,1,1,2,2,5,5,1,3,5,2,3,1,2,3,1,4,5,1,4,2,3,1,3,3,4,4,1,1,1,4,5,4,1,0,0,0,0,0,0,0,0,5,3,3,3,5,4,5,4,5,5
3848460267,8,14,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3848535242,383,15,40,1,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,10,1,1,1,1,4,2,1,1,2,2,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,1,1,0,0,0,0,0,0,0,0,4,4,2,2,4,2,2,4,4,2
3848559229,1231,15,40,1,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,3,2,1,1,2,4,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,4,2,1,0,1,0,0,0,0,0,0,4,3,4,3,4,4,4,4,2,4
3848610685,476,15,40,1,0,1,0,0,0,0,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,15,3,1,3,3,5,3,2,1,4,4,2,1,4,4,2,1,1,4,1,4,4,4,1,5,2,2,2,4,3,1,4,5,5,1,0,1,0,1,0,1,0,0,4,3,4,4,3,1,3,4,4,3
3848832976,803,16,30,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,3,1,1,1,1,2,5,4,1,1,3,2,1,1,2,1,1,2,5,1,4,1,2,2,1,1,1,1,3,1,1,2,4,2,0,0,0,0,0,0,1,0,0,5,3,3,1,5,4,4,4,1,4
3848916310,988,17,40,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,1,0,0,0,4,4,2,4,1,4,4,3,3,1,2,4,3,4,4,3,1,2,2,1,1,1,2,2,3,5,5,4,2,3,2,3,5,5,1,0,0,0,0,1,0,0,0,4,4,4,3,4,2,4,4,1,5
3848942799,1073,17,60,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,10,3,1,4,1,4,4,4,1,3,3,4,4,3,2,3,1,2,2,2,2,1,1,3,3,3,3,4,1,1,1,3,4,3,1,0,1,0,0,1,0,1,0,3,4,3,1,4,1,1,4,4,1
3849231401,2223,18,40,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,3,1,1,3,2,4,5,5,4,3,4,4,3,4,3,3,2,4,3,1,5,3,5,2,1,2,2,5,4,2,3,2,5,3,0,0,0,0,0,1,1,1,0,3,5,5,5,3,3,4,4,2,3
3849703821,694,22,40,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,2,1,4,2,1,1,1,1,2,1,3,4,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,3,2,1,1,1,0,1,1,1,0,0,3,3,3,3,3,4,4,3,3,5
3850031513,453,1,20,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,3,2,1,1,2,3,2,3,2,3,3,2,2,2,1,1,2,1,1,1,1,1,2,4,2,2,2,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,4,3,4
3850395141,486,7,20,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,1,1,1,4,1,1,1,1,3,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,1,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3
3850436215,78,8,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3850454324,322,8,40,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,7,4,2,3,2,1,4,2,2,4,5,5,4,2,5,5,2,3,1,1,5,3,4,2,5,5,5,4,3,4,1,4,1,1,1,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3
3850479834,762,8,50,1,0,1,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,15,2,1,1,3,5,3,2,1,1,1,4,3,4,2,3,2,3,3,1,5,2,2,3,2,3,2,2,4,1,1,5,5,5,1,0,0,0,0,0,0,0,0,4,3,4,3,5,3,4,4,4,4
3850508885,659,9,50,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,1,1,0,0,0,0,25,5,4,2,3,2,3,4,3,2,4,5,4,2,3,3,4,4,1,4,1,2,2,4,5,3,4,1,4,1,4,2,2,1,1,1,0,0,0,0,1,0,0,3,4,4,4,4,5,4,5,4,4
3850534939,481,9,30,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,8,1,5,1,3,3,1,4,3,1,2,1,1,5,1,1,1,5,1,4,1,4,1,5,5,4,3,1,5,1,4,5,3,1,1,0,0,0,0,0,0,0,0,3,3,3,3,5,1,1,4,1,5
3850556306,1189,9,40,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,1,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3
3850570923,628,9,50,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,15,3,1,1,2,3,2,4,2,2,4,5,3,2,5,2,2,5,1,2,3,3,3,3,2,5,5,3,2,2,2,4,4,5,0,1,1,0,0,1,1,1,0,5,4,4,4,4,4,3,4,3,5
3850598520,2633,10,50,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0,1,0,0,20,3,2,2,4,4,4,4,2,3,4,3,3,4,4,4,2,4,4,2,3,3,3,3,3,5,5,4,3,1,2,5,4,4,0,1,1,0,0,1,1,0,0,5,5,4,3,5,3,2,5,3,4
3850629154,1217,10,30,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,4,3,5,3,4,5,5,2,5,5,4,4,2,4,3,2,2,3,2,5,2,2,4,1,5,4,5,3,1,2,3,3,1,1,0,0,1,0,1,1,0,0,4,3,4,4,5,4,4,5,3,3
3850666033,365,11,30,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,1,0,0,0,0,0,5,4,5,4,1,5,4,5,1,5
3850666590,957,11,40,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,15,1,1,2,1,3,2,2,1,3,3,2,2,1,1,1,1,4,1,3,1,1,4,2,2,2,2,2,2,1,1,3,5,2,0,0,0,0,0,1,1,0,0,3,3,3,3,3,3,3,3,3,3
3850666665,5368,11,30,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,5,5,2,4,3,1,2,5,1,1,3,2,5,2,1,1,5,2,3,1,3,4,5,5,4,3,3,3,3,4,4,4,5,1,1,0,0,0,1,1,0,0,3,3,5,3,3,3,3,3,3,3
3850666791,661,11,30,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,3,4,3,3,4,2,4,5,4,4,4,4,3,2,4,2,2,4,3,4,3,4,4,4,5,5,5,4,4,2,2,4,3,3,0,1,0,1,0,1,1,0,0,4,3,3,5,4,4,4,4,4,4
3850666885,8216,11,30,1,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,4,2,2,2,2,4,2,3,3,2,2,2,2,4,2,2,2,4,2,2,2,2,2,3,3,3,3,2,4,2,2,3,4,3,1,0,0,0,0,1,0,0,0,3,3,3,3,4,4,4,4,4,4
3850667160,330,11,40,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,4,1,4,5,4,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
3850668070,1919,11,60,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,30,4,3,2,2,4,2,2,3,2,2,4,3,4,3,3,2,3,3,2,2,2,2,2,5,3,4,3,3,1,1,5,4,1,0,1,1,1,0,1,1,0,0,5,4,4,3,4,2,4,4,5,4
3850668301,511,11,30,1,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,5,2,4,3,3,4,5,4,3,5,5,4,1,4,1,3,4,3,1,3,4,3,3,3,5,5,4,2,1,3,5,2,2,0,0,0,0,1,1,0,0,0,5,4,3,4,3,2,3,4,2,4
3850668332,413,11,30,1,0,1,0,0,0,0,0,4,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,8,2,1,2,1,5,5,5,1,1,3,3,4,3,3,4,2,3,3,2,4,3,3,4,4,2,3,4,4,1,1,2,4,4,0,0,1,0,0,1,1,0,0,4,3,2,3,4,3,3,5,3,5
3850668928,152,11,30,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3850669138,591,11,30,1,0,0,1,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,3,3,3,3,3,3,4,4,1,2,3,3,4,2,2,2,3,3,1,3,4,3,4,3,5,2,2,2,4,3,2,2,4,4,0,1,1,0,0,0,0,1,0,4,3,4,4,1,1,1,1,1,1
3850669259,604,11,30,1,0,0,0,0,1,0,0,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,2,2,1,1,4,4,2,3,2,2,4,3,4,3,3,3,3,3,3,3,2,2,3,5,3,3,4,3,2,3,5,3,5,1,0,0,0,0,0,0,0,0,4,5,3,3,4,4,5,2,3,3
3850669963,580,11,30,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,1,0,0,7,2,2,3,2,5,5,5,2,4,4,5,5,3,1,2,1,5,5,2,4,2,2,3,3,3,4,5,2,1,2,5,4,5,0,1,0,0,1,0,0,0,0,2,4,2,3,3,3,2,1,2,3
3850671046,612,11,40,1,0,0,1,0,0,0,0,4,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,1,0,0,15,1,1,1,1,5,2,2,4,2,2,4,2,5,2,2,1,3,4,1,1,1,2,1,1,1,1,1,1,1,1,1,5,5,0,1,1,0,1,0,1,0,0,4,4,4,3,4,3,3,3,3,3
3850671586,673,11,30,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,5,2,2,3,2,3,4,4,2,4,4,3,2,2,2,3,2,4,3,2,4,2,2,5,4,2,2,4,3,1,1,2,3,3,0,1,0,1,0,1,1,0,0,4,5,3,4,4,2,3,5,2,4
3850674584,590,11,40,1,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,15,3,3,1,2,2,2,3,3,1,1,3,1,3,3,1,1,4,1,4,2,2,3,3,2,2,2,1,2,1,4,3,3,2,1,1,1,0,1,1,1,0,0,5,3,4,4,5,4,4,5,3,5
3850677100,1362,11,30,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,1,3,4,2,3,3,2,3,4,2,3,4,3,4,3,3,2,5,3,5,2,5,3,4,4,4,2,2,4,2,4,4,3,4,0,0,1,1,0,1,0,1,0,4,4,4,4,4,3,4,4,4,5
3850678774,16,11,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3850679151,839,11,40,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,9,2,1,2,2,4,3,4,1,2,3,2,2,4,2,2,2,2,2,1,3,2,3,2,5,2,3,4,3,2,1,3,5,4,0,1,0,0,1,1,1,0,0,5,5,3,3,4,4,3,5,4,5
3850680975,993,11,30,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,3,4,2,3,2,4,4,3,2,2,3,4,2,4,2,2,1,5,2,2,4,3,4,4,5,3,3,4,1,2,1,2,3,4,0,1,1,0,0,1,1,1,0,5,5,4,4,5,4,5,4,4,4
3850681921,342,11,50,1,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,20,3,4,2,4,2,2,3,3,3,2,2,2,1,1,1,4,2,2,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3,0,0,1,0,0,0,0,0,0,3,3,3,3,3,2,2,2,2,2
3850683427,869,11,40,1,0,0,1,0,0,0,0,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,0,0,0,0,15,5,5,5,3,3,3,5,4,5,5,5,5,4,5,5,2,5,1,5,2,5,4,5,5,5,5,3,5,2,5,5,4,5,1,1,1,1,1,1,1,0,0,4,4,1,1,1,3,3,3,3,3
3850684145,541,11,40,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,4,5,1,5,2,2,5,5,5,3,2,2,4,1,2,2,5,2,5,2,5,4,5,5,3,5,3,5,1,5,4,2,1,0,1,0,0,0,0,0,0,0,3,4,4,3,3,3,4,4,3,4
3850684924,422,11,30,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,4,4,3,3,2,1,4,5,2,3,4,3,2,1,3,1,3,3,1,1,2,2,2,2,4,5,4,4,2,2,3,2,1,1,1,1,0,1,0,0,0,0,0,4,4,4,2,4,4,4,4,4,4
3850686523,443,11,50,1,0,1,0,0,0,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,1,2,2,1,2,5,2,1,3,1,1,1,1,3,1,1,1,4,4,3,1,2,2,2,5,3,3,1,3,1,2,5,5,5,0,0,1,0,1,1,1,1,0,4,3,4,2,5,3,4,4,4,5
3850687662,489,11,40,1,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,5,1,3,1,3,4,1,2,3,2,1,1,2,2,1,1,4,5,4,5,1,4,3,3,4,2,2,1,5,3,2,4,4,5,0,0,1,0,0,1,1,0,0,3,3,3,3,3,4,4,4,4,4
3850690430,216,11,40,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3850692150,531,11,40,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,8,1,1,3,1,1,4,4,1,1,2,2,1,1,5,2,1,1,5,1,3,1,3,1,1,5,1,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,4,3,3,5,5,1,5,1,5
3850694090,1034,11,50,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,20,1,1,1,2,5,2,2,3,2,1,1,1,5,2,1,3,4,2,1,2,2,3,2,3,1,2,2,3,1,1,5,5,5,1,1,1,1,0,1,1,1,0,5,4,5,4,4,4,4,5,3,5
3850695030,165,11,40,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3850699701,425,11,40,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,15,1,1,2,1,4,1,2,1,2,2,2,2,4,1,1,1,4,1,2,1,1,3,2,3,1,1,3,3,1,1,3,5,4,0,0,0,0,0,1,1,0,0,3,3,3,3,3,3,3,3,3,3
3850701162,1761,11,60,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,10,3,3,2,2,2,3,2,2,4,4,3,2,3,2,3,2,4,2,3,4,3,3,3,3,5,4,4,1,3,1,2,3,1,1,0,0,0,0,0,0,0,0,3,4,2,4,4,3,3,5,3,4
3850701947,1805,11,50,1,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,4,4,2,2,3,5,4,2,1,1,1,3,3,5,1,1,1,2,3,1,1,1,1,1,1,1,1,2,1,1,1,4,5,3,0,0,1,0,1,1,0,1,0,4,5,4,4,5,3,4,4,4,5
3850704209,694,11,20,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,4,1,5,3,2,4,3,1,4,4,5,4,1,4,4,4,2,1,1,3,2,3,2,4,5,5,4,3,3,2,3,2,4,1,1,0,0,0,1,1,0,0,4,3,4,3,4,2,4,5,2,5
3850706396,355,11,20,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,4,4,2,2,3,3,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,5,4,2,2,2,4,2,4,4,3,3,1,0,0,0,0,1,1,0,0,3,3,3,3,3,3,3,3,3,3
3850710627,370,11,30,1,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,3,4,2,5,3,4,5,4,3,5,4,3,4,2,1,2,1,4,2,2,5,3,4,4,3,3,3,3,4,1,1,3,4,3,0,0,0,0,0,1,0,0,0,5,3,3,5,4,4,4,5,5,5
3850717481,1529,11,40,1,0,0,1,0,0,0,0,2,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,1,0,0,0,1,4,3,2,2,5,4,3,4,2,1,2,3,4,1,1,1,4,4,3,4,2,4,4,4,1,2,2,2,1,1,5,5,4,1,1,1,1,0,1,1,1,0,5,5,5,5,5,5,5,5,4,5
3850718212,545,11,40,1,0,0,1,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,15,1,4,1,1,5,2,4,1,1,1,3,2,4,1,1,1,5,2,1,2,1,2,1,1,1,1,1,2,1,1,3,3,3,0,1,1,0,1,1,1,0,0,5,5,4,3,4,3,3,4,3,5
3850718802,3377,11,40,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,3,2,1,1,2,4,2,2,2,2,2,1,2,3,1,1,2,2,1,1,2,2,2,4,1,1,2,1,1,1,1,5,4,4,0,0,1,0,1,1,1,0,0,4,4,4,3,4,4,4,5,3,3
3850718989,454,11,30,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,1,3,3,3,3,4,3,4,4,3,4,2,3,3,3,3,1,4,2,4,3,2,3,4,2,1,2,2,3,1,3,1,2,1,0,0,0,0,0,1,1,0,0,5,3,3,3,3,2,4,5,1,3
3850722823,803,11,30,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,1,3,5,2,3,2,2,3,4,2,3,3,2,4,4,2,2,4,2,4,2,4,3,4,5,4,3,2,4,3,4,4,3,4,0,1,1,1,0,1,1,1,0,4,4,4,4,4,4,4,5,4,5
3850725321,374,11,40,1,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,15,4,4,1,2,4,2,3,3,2,2,3,2,2,2,2,2,4,3,3,2,2,2,3,3,3,2,3,5,2,1,4,5,4,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4
3850727974,2796,11,40,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,2,1,1,1,2,5,1,1,2,1,1,4,3,3,3,3,1,2,3,3,4,2,3,1,1,2,2,2,4,5,5,5,5,5,0,1,0,0,0,1,1,0,0,3,3,3,3,3,3,3,3,3,3
3850730642,344,11,30,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,2,3,2,3,2,1,4,3,2,2,4,4,3,2,3,3,4,2,2,1,4,2,3,3,3,3,4,4,2,2,1,2,1,1,0,1,0,0,0,1,1,0,0,4,3,4,5,5,3,4,5,3,4
3850738825,2950,11,50,1,0,0,1,0,0,0,0,4,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,2,4,4,4,3,4,4,5,4,4,4,4,3,4,2,2,1,5,3,5,3,4,4,4,5,4,3,3,5,2,5,3,4,5,1,0,1,1,0,1,1,1,0,5,3,5,2,2,4,3,5,4,5
3850746044,511,11,40,1,0,1,0,0,0,0,0,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,18,5,4,2,3,4,5,5,1,5,5,5,5,5,5,3,2,5,2,4,4,5,4,5,5,5,5,4,5,5,5,5,3,5,0,1,1,0,0,0,1,1,0,4,5,4,3,4,2,1,1,3,5
